TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-13 10:30:00,214096,4943,123694,51.134,16.8842
04,kujawsko-pomorskie,2021-09-13 10:30:00,181170,4800,89597,53.1648,18.4834
06,lubelskie,2021-09-13 10:30:00,127984,4493,59663,51.2494,23.1011
08,lubuskie,2021-09-13 10:30:00,74265,2060,42447,52.2275,15.2559
10,łódzkie,2021-09-13 10:30:00,180959,5147,93401,51.4635,19.1727
12,małopolskie,2021-09-13 10:30:00,224178,5876,113965,49.7225,20.2503
14,mazowieckie,2021-09-13 10:30:00,398544,9474,237373,51.8927,21.0022
16,opolskie,2021-09-13 10:30:00,70266,2056,32572,50.8004,17.938
18,podkarpackie,2021-09-13 10:30:00,127426,4472,65461,50.0575,22.0896
20,podlaskie,2021-09-13 10:30:00,70581,2152,34486,53.0697,22.9675
22,pomorskie,2021-09-13 10:30:00,193176,4498,105458,54.2944,18.1531
24,śląskie,2021-09-13 10:30:00,363641,9442,204823,50.5717,19.322
26,świętokrzyskie,2021-09-13 10:30:00,73350,2585,37676,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-13 10:30:00,122328,3020,64112,53.8671,20.7028
30,wielkopolskie,2021-09-13 10:30:00,286549,7389,148587,52.28,17.3523
32,zachodniopomorskie,2021-09-13 10:30:00,130643,2943,62949,53.4658,15.1823
,nieokreślono,2021-09-13 10:30:00,54763,75,1142421,52.0693,19.4803
