TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-24T10:30:00,142426,3130,33188,51.134,16.8842
04,kujawsko-pomorskie,2021-03-24T10:30:00,142257,3292,38750,53.1648,18.4834
06,lubelskie,2021-03-24T10:30:00,96427,3257,21152,51.2494,23.1011
08,lubuskie,2021-03-24T10:30:00,56166,1369,17794,52.2275,15.2559
10,łódzkie,2021-03-24T10:30:00,129451,3393,27966,51.4635,19.1727
12,małopolskie,2021-03-24T10:30:00,159271,3770,30869,49.7225,20.2503
14,mazowieckie,2021-03-24T10:30:00,290027,6533,89359,51.8927,21.0022
16,opolskie,2021-03-24T10:30:00,50879,1456,8957,50.8004,17.938
18,podkarpackie,2021-03-24T10:30:00,97833,2937,25056,50.0575,22.0896
20,podlaskie,2021-03-24T10:30:00,56554,1592,16242,53.0697,22.9675
22,pomorskie,2021-03-24T10:30:00,151121,3191,49093,54.2944,18.1531
24,śląskie,2021-03-24T10:30:00,243915,5483,52512,50.5717,19.322
26,świętokrzyskie,2021-03-24T10:30:00,52016,1507,10610,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-24T10:30:00,102361,2303,35511,53.8671,20.7028
30,wielkopolskie,2021-03-24T10:30:00,204492,4978,45071,52.28,17.3523
32,zachodniopomorskie,2021-03-24T10:30:00,100254,2073,25025,53.4658,15.1823
,nieokreślono,2021-03-24T10:30:00,45221,76,1180691,52.0693,19.4803
