TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-26T10:30:00,212187,4771,120534,51.134,16.8842
04,kujawsko-pomorskie,2021-05-26T10:30:00,180128,4702,87847,53.1648,18.4834
06,lubelskie,2021-05-26T10:30:00,126072,4354,57254,51.2494,23.1011
08,lubuskie,2021-05-26T10:30:00,73818,2007,41740,52.2275,15.2559
10,łódzkie,2021-05-26T10:30:00,179163,4990,90221,51.4635,19.1727
12,małopolskie,2021-05-26T10:30:00,221805,5704,110531,49.7225,20.2503
14,mazowieckie,2021-05-26T10:30:00,395111,9250,232193,51.8927,21.0022
16,opolskie,2021-05-26T10:30:00,69525,2009,31395,50.8004,17.938
18,podkarpackie,2021-05-26T10:30:00,126180,4375,64193,50.0575,22.0896
20,podlaskie,2021-05-26T10:30:00,69587,2104,33228,53.0697,22.9675
22,pomorskie,2021-05-26T10:30:00,191780,4399,103352,54.2944,18.1531
24,śląskie,2021-05-26T10:30:00,361176,9136,200425,50.5717,19.322
26,świętokrzyskie,2021-05-26T10:30:00,72695,2460,36603,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-26T10:30:00,121568,2950,63022,53.8671,20.7028
30,wielkopolskie,2021-05-26T10:30:00,284317,7184,144979,52.28,17.3523
32,zachodniopomorskie,2021-05-26T10:30:00,129286,2841,60918,53.4658,15.1823
,nieokreślono,2021-05-26T10:30:00,54052,69,1152146,52.0693,19.4803
