TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-09T10:31:00,92210,2103,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-09T10:31:00,92060,1748,,53.1648,18.4834
06,lubelskie,2021-01-09T10:31:00,69004,1958,,51.2494,23.1011
08,lubuskie,2021-01-09T10:31:00,33204,734,1,52.2275,15.2559
10,łódzkie,2021-01-09T10:31:00,90070,2159,,51.4635,19.1727
12,małopolskie,2021-01-09T10:31:00,111639,2756,,49.7225,20.2503
14,mazowieckie,2021-01-09T10:31:00,167153,3643,,51.8927,21.0022
16,opolskie,2021-01-09T10:31:00,37991,1106,,50.8004,17.938
18,podkarpackie,2021-01-09T10:31:00,62234,1930,,50.0575,22.0896
20,podlaskie,2021-01-09T10:31:00,36360,909,,53.0697,22.9675
22,pomorskie,2021-01-09T10:31:00,89212,1723,,54.2944,18.1531
24,śląskie,2021-01-09T10:31:00,161629,3607,,50.5717,19.322
26,świętokrzyskie,2021-01-09T10:31:00,36211,964,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-09T10:31:00,58675,1316,,53.8671,20.7028
30,wielkopolskie,2021-01-09T10:31:00,139833,3191,,52.28,17.3523
32,zachodniopomorskie,2021-01-09T10:31:00,68464,1159,,53.4658,15.1823
,nieokreślono,2021-01-09T10:00:00,30440,5,1113737,52.0693,19.4803
