TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-22T10:31:00,140098,3086,32258,51.134,16.8842
04,kujawsko-pomorskie,2021-03-22T10:31:00,140984,3245,38224,53.1648,18.4834
06,lubelskie,2021-03-22T10:31:00,95450,3223,20949,51.2494,23.1011
08,lubuskie,2021-03-22T10:31:00,55417,1355,17437,52.2275,15.2559
10,łódzkie,2021-03-22T10:31:00,127517,3371,27426,51.4635,19.1727
12,małopolskie,2021-03-22T10:31:00,156663,3742,30129,49.7225,20.2503
14,mazowieckie,2021-03-22T10:31:00,285719,6464,87254,51.8927,21.0022
16,opolskie,2021-03-22T10:31:00,50395,1448,8749,50.8004,17.938
18,podkarpackie,2021-03-22T10:31:00,96382,2884,24438,50.0575,22.0896
20,podlaskie,2021-03-22T10:31:00,55865,1574,16028,53.0697,22.9675
22,pomorskie,2021-03-22T10:31:00,149186,3149,48138,54.2944,18.1531
24,śląskie,2021-03-22T10:31:00,239310,5390,51283,50.5717,19.322
26,świętokrzyskie,2021-03-22T10:31:00,51325,1480,10364,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-22T10:31:00,101206,2276,35213,53.8671,20.7028
30,wielkopolskie,2021-03-22T10:31:00,201304,4948,44382,52.28,17.3523
32,zachodniopomorskie,2021-03-22T10:31:00,99158,2054,24708,53.4658,15.1823
,nieokreślono,2021-03-22T10:31:00,43890,72,1176895,52.0693,19.4803
