TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-12T10:30:00,93235,2140,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-12T10:30:00,93897,1796,,53.1648,18.4834
06,lubelskie,2021-01-12T10:30:00,69867,2003,,51.2494,23.1011
08,lubuskie,2021-01-12T10:30:00,33744,750,1,52.2275,15.2559
10,łódzkie,2021-01-12T10:30:00,91146,2196,,51.4635,19.1727
12,małopolskie,2021-01-12T10:30:00,112368,2785,,49.7225,20.2503
14,mazowieckie,2021-01-12T10:30:00,169780,3718,,51.8927,21.0022
16,opolskie,2021-01-12T10:30:00,38415,1115,,50.8004,17.938
18,podkarpackie,2021-01-12T10:30:00,62715,1964,,50.0575,22.0896
20,podlaskie,2021-01-12T10:30:00,36817,919,,53.0697,22.9675
22,pomorskie,2021-01-12T10:30:00,91314,1794,,54.2944,18.1531
24,śląskie,2021-01-12T10:30:00,163060,3660,,50.5717,19.322
26,świętokrzyskie,2021-01-12T10:30:00,36567,976,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-12T10:30:00,59883,1342,,53.8671,53.8671
30,wielkopolskie,2021-01-12T10:30:00,141868,3240,,52.28,17.3523
32,zachodniopomorskie,2021-01-12T10:30:00,70370,1186,,53.4658,15.1823
,nieokreślono,2021-01-12T10:00:00,30733,9,1138125,52.0693,19.4803
