TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-09T10:30:00,213470,4937,123218,51.134,16.8842
04,kujawsko-pomorskie,2021-08-09T10:30:00,180789,4793,89238,53.1648,18.4834
06,lubelskie,2021-08-09T10:30:00,127178,4483,59186,51.2494,23.1011
08,lubuskie,2021-08-09T10:30:00,74092,2055,42296,52.2275,15.2559
10,łódzkie,2021-08-09T10:30:00,180335,5133,92952,51.4635,19.1727
12,małopolskie,2021-08-09T10:30:00,223153,5865,112978,49.7225,20.2503
14,mazowieckie,2021-08-09T10:30:00,397181,9457,236166,51.8927,21.0022
16,opolskie,2021-08-09T10:30:00,70029,2054,32380,50.8004,17.938
18,podkarpackie,2021-08-09T10:30:00,126741,4463,64971,50.0575,22.0896
20,podlaskie,2021-08-09T10:30:00,70092,2146,34098,53.0697,22.9675
22,pomorskie,2021-08-09T10:30:00,192550,4490,104912,54.2944,18.1531
24,śląskie,2021-08-09T10:30:00,362859,9429,204107,50.5717,19.322
26,świętokrzyskie,2021-08-09T10:30:00,73137,2576,37436,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-09T10:30:00,122034,3014,63868,53.8671,20.7028
30,wielkopolskie,2021-08-09T10:30:00,285943,7383,148129,52.28,17.3523
32,zachodniopomorskie,2021-08-09T10:30:00,130053,2934,62538,53.4658,15.1823
,nieokreślono,2021-08-09T10:30:00,54526,73,1146151,52.0693,19.4803
