TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-14T10:30:00,213275,4931,123006,51.134,16.8842
04,kujawsko-pomorskie,2021-07-14T10:30:00,180665,4786,89083,53.1648,18.4834
06,lubelskie,2021-07-14T10:30:00,126956,4472,58965,51.2494,23.1011
08,lubuskie,2021-07-14T10:30:00,74040,2051,42243,52.2275,15.2559
10,łódzkie,2021-07-14T10:30:00,180184,5127,92545,51.4635,19.1727
12,małopolskie,2021-07-14T10:30:00,222714,5863,112593,49.7225,20.2503
14,mazowieckie,2021-07-14T10:30:00,396741,9446,235711,51.8927,21.0022
16,opolskie,2021-07-14T10:30:00,69973,2052,32328,50.8004,17.938
18,podkarpackie,2021-07-14T10:30:00,126572,4451,64860,50.0575,22.0896
20,podlaskie,2021-07-14T10:30:00,69957,2145,33968,53.0697,22.9675
22,pomorskie,2021-07-14T10:30:00,192379,4483,104731,54.2944,18.1531
24,śląskie,2021-07-14T10:30:00,362545,9419,203764,50.5717,19.322
26,świętokrzyskie,2021-07-14T10:30:00,73060,2571,37354,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-14T10:30:00,121940,3009,63763,53.8671,20.7028
30,wielkopolskie,2021-07-14T10:30:00,285734,7369,147882,52.28,17.3523
32,zachodniopomorskie,2021-07-14T10:30:00,129937,2931,62403,53.4658,15.1823
,nieokreślono,2021-07-14T10:30:00,54374,73,1147382,52.0693,19.4803
