TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-17T10:30:00,105109,2607,9446,51.134,16.8842
04,kujawsko-pomorskie,2021-02-17T10:30:00,112347,2639,15628,53.1648,18.4834
06,lubelskie,2021-02-17T10:30:00,79843,2712,8481,51.2494,23.1011
08,lubuskie,2021-02-17T10:30:00,40153,1083,5206,52.2275,15.2559
10,łódzkie,2021-02-17T10:30:00,102341,2917,9519,51.4635,19.1727
12,małopolskie,2021-02-17T10:30:00,121932,3252,7207,49.7225,20.2503
14,mazowieckie,2021-02-17T10:30:00,200696,5172,24913,51.8927,21.0022
16,opolskie,2021-02-17T10:30:00,42367,1303,3492,50.8004,17.938
18,podkarpackie,2021-02-17T10:30:00,70190,2321,5290,50.0575,22.0896
20,podlaskie,2021-02-17T10:30:00,44360,1228,5863,53.0697,22.9675
22,pomorskie,2021-02-17T10:30:00,111149,2558,16666,54.2944,18.1531
24,śląskie,2021-02-17T10:30:00,180202,4419,13331,50.5717,19.322
26,świętokrzyskie,2021-02-17T10:30:00,40373,1225,2923,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-17T10:30:00,74128,1839,10768,53.8671,20.7028
30,wielkopolskie,2021-02-17T10:30:00,161271,4271,16521,52.28,17.3523
32,zachodniopomorskie,2021-02-17T10:30:00,83447,1742,12024,53.4658,15.1823
,nieokreślono,2021-02-17T10:30:00,35464,20,1187320,52.0693,19.4803
