TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-07 10:30:00,269766,5395,163684,51.134,16.8842
04,kujawsko-pomorskie,2021-12-07 10:30:00,219715,5389,118203,53.1648,18.4834
06,lubelskie,2021-12-07 10:30:00,199870,6206,125650,51.2494,23.1011
08,lubuskie,2021-12-07 10:30:00,91589,2250,54826,52.2275,15.2559
10,łódzkie,2021-12-07 10:30:00,228355,5852,130328,51.4635,19.1727
12,małopolskie,2021-12-07 10:30:00,281859,6707,155977,49.7225,20.2503
14,mazowieckie,2021-12-07 10:30:00,552109,11037,363670,51.8927,21.0022
16,opolskie,2021-12-07 10:30:00,89947,2380,46259,50.8004,17.938
18,podkarpackie,2021-12-07 10:30:00,161906,5205,93351,50.0575,22.0896
20,podlaskie,2021-12-07 10:30:00,104901,2879,66245,53.0697,22.9675
22,pomorskie,2021-12-07 10:30:00,237612,4869,138839,54.2944,18.1531
24,śląskie,2021-12-07 10:30:00,443283,10345,259882,50.5717,19.322
26,świętokrzyskie,2021-12-07 10:30:00,89377,2921,49615,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-07 10:30:00,151078,3413,86172,53.8671,20.7028
30,wielkopolskie,2021-12-07 10:30:00,346809,7939,191743,52.28,17.3523
32,zachodniopomorskie,2021-12-07 10:30:00,173048,3331,95986,53.4658,15.1823
,nieokreślono,2021-12-07 10:30:00,62816,87,1044246,52.0693,19.4803
