TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-10 10:30:00,226953,5046,130519,51.134,16.8842
04,kujawsko-pomorskie,2021-11-10 10:30:00,190587,4933,94689,53.1648,18.4834
06,lubelskie,2021-11-10 10:30:00,168363,5147,86677,51.2494,23.1011
08,lubuskie,2021-11-10 10:30:00,77994,2077,44520,52.2275,15.2559
10,łódzkie,2021-11-10 10:30:00,195703,5353,100982,51.4635,19.1727
12,małopolskie,2021-11-10 10:30:00,238132,6056,121500,49.7225,20.2503
14,mazowieckie,2021-11-10 10:30:00,449819,9859,265024,51.8927,21.0022
16,opolskie,2021-11-10 10:30:00,74035,2121,34574,50.8004,17.938
18,podkarpackie,2021-11-10 10:30:00,139150,4637,72445,50.0575,22.0896
20,podlaskie,2021-11-10 10:30:00,89234,2378,46820,53.0697,22.9675
22,pomorskie,2021-11-10 10:30:00,205443,4564,111983,54.2944,18.1531
24,śląskie,2021-11-10 10:30:00,379080,9653,212426,50.5717,19.322
26,świętokrzyskie,2021-11-10 10:30:00,77447,2667,39908,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-10 10:30:00,131286,3125,68870,53.8671,20.7028
30,wielkopolskie,2021-11-10 10:30:00,299133,7523,155022,52.28,17.3523
32,zachodniopomorskie,2021-11-10 10:30:00,143688,3034,70717,53.4658,15.1823
,nieokreślono,2021-11-10 10:30:00,57678,77,1104518,52.0693,19.4803
