TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-30T10:32:00,213184,4907,122858,51.134,16.8842
04,kujawsko-pomorskie,2021-06-30T10:32:00,180606,4776,89002,53.1648,18.4834
06,lubelskie,2021-06-30T10:32:00,126892,4461,58854,51.2494,23.1011
08,lubuskie,2021-06-30T10:32:00,74022,2045,42219,52.2275,15.2559
10,łódzkie,2021-06-30T10:32:00,180104,5115,92384,51.4635,19.1727
12,małopolskie,2021-06-30T10:32:00,222637,5845,112469,49.7225,20.2503
14,mazowieckie,2021-06-30T10:32:00,396583,9429,235493,51.8927,21.0022
16,opolskie,2021-06-30T10:32:00,69946,2049,32290,50.8004,17.938
18,podkarpackie,2021-06-30T10:32:00,126540,4448,64801,50.0575,22.0896
20,podlaskie,2021-06-30T10:32:00,69912,2142,33926,53.0697,22.9675
22,pomorskie,2021-06-30T10:32:00,192316,4476,104652,54.2944,18.1531
24,śląskie,2021-06-30T10:32:00,362448,9412,203599,50.5717,19.322
26,świętokrzyskie,2021-06-30T10:32:00,73032,2562,37288,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-30T10:32:00,121883,3004,63702,53.8671,20.7028
30,wielkopolskie,2021-06-30T10:32:00,285601,7355,147709,52.28,17.3523
32,zachodniopomorskie,2021-06-30T10:32:00,129875,2926,62327,53.4658,15.1823
,nieokreślono,2021-06-30T10:32:00,54331,69,1148214,52.0693,19.4803
