TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-07 10:30:00,215315,4957,124628,51.134,16.8842
04,kujawsko-pomorskie,2021-10-07 10:30:00,181919,4827,90178,53.1648,18.4834
06,lubelskie,2021-10-07 10:30:00,132189,4562,61847,51.2494,23.1011
08,lubuskie,2021-10-07 10:30:00,74594,2061,42713,52.2275,15.2559
10,łódzkie,2021-10-07 10:30:00,182290,5169,94381,51.4635,19.1727
12,małopolskie,2021-10-07 10:30:00,225790,5912,115223,49.7225,20.2503
14,mazowieckie,2021-10-07 10:30:00,402413,9513,239708,51.8927,21.0022
16,opolskie,2021-10-07 10:30:00,70584,2072,32834,50.8004,17.938
18,podkarpackie,2021-10-07 10:30:00,128847,4504,66450,50.0575,22.0896
20,podlaskie,2021-10-07 10:30:00,72266,2175,35317,53.0697,22.9675
22,pomorskie,2021-10-07 10:30:00,194250,4516,106195,54.2944,18.1531
24,śląskie,2021-10-07 10:30:00,364890,9468,205777,50.5717,19.322
26,świętokrzyskie,2021-10-07 10:30:00,73653,2598,37936,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-07 10:30:00,123121,3028,64612,53.8671,20.7028
30,wielkopolskie,2021-10-07 10:30:00,287611,7407,149385,52.28,17.3523
32,zachodniopomorskie,2021-10-07 10:30:00,132154,2958,63946,53.4658,15.1823
,nieokreślono,2021-10-07 10:30:00,55083,76,1134699,52.0693,19.4803
