TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-01T10:30:00,212574,4822,121557,51.134,16.8842
04,kujawsko-pomorskie,2021-06-01T10:30:00,180298,4729,88375,53.1648,18.4834
06,lubelskie,2021-06-01T10:30:00,126358,4373,57901,51.2494,23.1011
08,lubuskie,2021-06-01T10:30:00,73915,2018,41952,52.2275,15.2559
10,łódzkie,2021-06-01T10:30:00,179522,5026,91161,51.4635,19.1727
12,małopolskie,2021-06-01T10:30:00,222121,5750,111424,49.7225,20.2503
14,mazowieckie,2021-06-01T10:30:00,395670,9308,233595,51.8927,21.0022
16,opolskie,2021-06-01T10:30:00,69708,2023,31768,50.8004,17.938
18,podkarpackie,2021-06-01T10:30:00,126285,4400,64454,50.0575,22.0896
20,podlaskie,2021-06-01T10:30:00,69717,2116,33533,53.0697,22.9675
22,pomorskie,2021-06-01T10:30:00,192034,4416,103997,54.2944,18.1531
24,śląskie,2021-06-01T10:30:00,361699,9247,201854,50.5717,19.322
26,świętokrzyskie,2021-06-01T10:30:00,72833,2489,36890,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-01T10:30:00,121695,2967,63319,53.8671,20.7028
30,wielkopolskie,2021-06-01T10:30:00,284825,7238,146197,52.28,17.3523
32,zachodniopomorskie,2021-06-01T10:30:00,129527,2865,61548,53.4658,15.1823
,nieokreślono,2021-06-01T10:30:00,54087,69,1151147,52.0693,19.4803
