TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-24T10:30:00,108418,2688,11494,51.134,16.8842
04,kujawsko-pomorskie,2021-02-24T10:30:00,116115,2758,18787,53.1648,18.4834
06,lubelskie,2021-02-24T10:30:00,81980,2821,10274,51.2494,23.1011
08,lubuskie,2021-02-24T10:30:00,42091,1125,6582,52.2275,15.2559
10,łódzkie,2021-02-24T10:30:00,105036,2996,11480,51.4635,19.1727
12,małopolskie,2021-02-24T10:30:00,125025,3337,9087,49.7225,20.2503
14,mazowieckie,2021-02-24T10:30:00,210176,5422,31606,51.8927,21.0022
16,opolskie,2021-02-24T10:30:00,43152,1323,4122,50.8004,17.938
18,podkarpackie,2021-02-24T10:30:00,73152,2397,7122,50.0575,22.0896
20,podlaskie,2021-02-24T10:30:00,46147,1304,7382,53.0697,22.9675
22,pomorskie,2021-02-24T10:30:00,116422,2686,20507,54.2944,18.1531
24,śląskie,2021-02-24T10:30:00,185532,4573,16669,50.5717,19.322
26,świętokrzyskie,2021-02-24T10:30:00,41446,1265,3619,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-24T10:30:00,78587,1900,13756,53.8671,53.8671
30,wielkopolskie,2021-02-24T10:30:00,165510,4385,19731,52.28,17.3523
32,zachodniopomorskie,2021-02-24T10:30:00,85677,1806,13881,53.4658,15.1823
,nieokreślono,2021-02-24T10:30:00,36643,22,1185882,52.0693,19.4803
