TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-07T10:31:00,212799,4838,122115,51.134,16.8842
04,kujawsko-pomorskie,2021-06-07T10:31:00,180418,4736,88643,53.1648,18.4834
06,lubelskie,2021-06-07T10:31:00,126519,4404,58298,51.2494,23.1011
08,lubuskie,2021-06-07T10:31:00,73947,2032,42072,52.2275,15.2559
10,łódzkie,2021-06-07T10:31:00,179721,5056,91671,51.4635,19.1727
12,małopolskie,2021-06-07T10:31:00,222311,5770,111836,49.7225,20.2503
14,mazowieckie,2021-06-07T10:31:00,395984,9326,234426,51.8927,21.0022
16,opolskie,2021-06-07T10:31:00,69826,2031,31971,50.8004,17.938
18,podkarpackie,2021-06-07T10:31:00,126355,4422,64593,50.0575,22.0896
20,podlaskie,2021-06-07T10:31:00,69794,2124,33704,53.0697,22.9675
22,pomorskie,2021-06-07T10:31:00,192134,4427,104290,54.2944,18.1531
24,śląskie,2021-06-07T10:31:00,361990,9293,202653,50.5717,19.322
26,świętokrzyskie,2021-06-07T10:31:00,72884,2503,37061,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-07T10:31:00,121759,2975,63484,53.8671,20.7028
30,wielkopolskie,2021-06-07T10:31:00,285119,7265,146860,52.28,17.3523
32,zachodniopomorskie,2021-06-07T10:31:00,129657,2889,61902,53.4658,15.1823
,nieokreślono,2021-06-07T10:31:00,54111,69,1150298,52.0693,19.4803
