TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-22T10:30:00,198550,4040,94518,51.134,16.8842
04,kujawsko-pomorskie,2021-04-22T10:30:00,173335,4227,74743,53.1648,18.4834
06,lubelskie,2021-04-22T10:30:00,119248,3969,45013,51.2494,23.1011
08,lubuskie,2021-04-22T10:30:00,70798,1770,35659,52.2275,15.2559
10,łódzkie,2021-04-22T10:30:00,168656,4317,70528,51.4635,19.1727
12,małopolskie,2021-04-22T10:30:00,210913,4943,88699,49.7225,20.2503
14,mazowieckie,2021-04-22T10:30:00,377824,8250,198157,51.8927,21.0022
16,opolskie,2021-04-22T10:30:00,65063,1808,23529,50.8004,17.938
18,podkarpackie,2021-04-22T10:30:00,122628,3901,56135,50.0575,22.0896
20,podlaskie,2021-04-22T10:30:00,66976,1925,28237,53.0697,22.9675
22,pomorskie,2021-04-22T10:30:00,184442,3949,90026,54.2944,18.1531
24,śląskie,2021-04-22T10:30:00,340904,7436,159289,50.5717,19.322
26,świętokrzyskie,2021-04-22T10:30:00,68974,2044,29248,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-22T10:30:00,118157,2709,56642,53.8671,20.7028
30,wielkopolskie,2021-04-22T10:30:00,269522,6334,116925,52.28,17.3523
32,zachodniopomorskie,2021-04-22T10:30:00,122328,2461,48798,53.4658,15.1823
,nieokreślono,2021-04-22T10:30:00,52938,85,1164641,52.0693,19.4803
