TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-29 10:30:00,219317,4994,126656,51.134,16.8842
04,kujawsko-pomorskie,2021-10-29 10:30:00,185088,4866,91779,53.1648,18.4834
06,lubelskie,2021-10-29 10:30:00,151140,4815,71829,51.2494,23.1011
08,lubuskie,2021-10-29 10:30:00,75827,2071,43348,52.2275,15.2559
10,łódzkie,2021-10-29 10:30:00,186967,5256,96756,51.4635,19.1727
12,małopolskie,2021-10-29 10:30:00,229998,5976,117731,49.7225,20.2503
14,mazowieckie,2021-10-29 10:30:00,420288,9659,248268,51.8927,21.0022
16,opolskie,2021-10-29 10:30:00,71795,2091,33376,50.8004,17.938
18,podkarpackie,2021-10-29 10:30:00,133103,4561,68689,50.0575,22.0896
20,podlaskie,2021-10-29 10:30:00,80911,2266,39799,53.0697,22.9675
22,pomorskie,2021-10-29 10:30:00,198361,4537,108367,54.2944,18.1531
24,śląskie,2021-10-29 10:30:00,369569,9546,208055,50.5717,19.322
26,świętokrzyskie,2021-10-29 10:30:00,75054,2628,38641,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-29 10:30:00,126258,3070,66083,53.8671,20.7028
30,wielkopolskie,2021-10-29 10:30:00,291597,7468,151349,52.28,17.3523
32,zachodniopomorskie,2021-10-29 10:30:00,136840,2995,66591,53.4658,15.1823
,nieokreślono,2021-10-29 10:30:00,56181,76,1120227,52.0693,19.4803
