TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-14T10:30:00,210313,4613,116223,51.134,16.8842
04,kujawsko-pomorskie,2021-05-14T10:30:00,179195,4624,85560,53.1648,18.4834
06,lubelskie,2021-05-14T10:30:00,124976,4265,54877,51.2494,23.1011
08,lubuskie,2021-05-14T10:30:00,73416,1954,40753,52.2275,15.2559
10,łódzkie,2021-05-14T10:30:00,177618,4859,86613,51.4635,19.1727
12,małopolskie,2021-05-14T10:30:00,220280,5548,107194,49.7225,20.2503
14,mazowieckie,2021-05-14T10:30:00,392682,9046,226597,51.8927,21.0022
16,opolskie,2021-05-14T10:30:00,68869,1968,29932,50.8004,17.938
18,podkarpackie,2021-05-14T10:30:00,125758,4294,63166,50.0575,22.0896
20,podlaskie,2021-05-14T10:30:00,69052,2067,32277,53.0697,22.9675
22,pomorskie,2021-05-14T10:30:00,190599,4307,100668,54.2944,18.1531
24,śląskie,2021-05-14T10:30:00,358793,8710,194132,50.5717,19.322
26,świętokrzyskie,2021-05-14T10:30:00,72169,2346,35459,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-14T10:30:00,121080,2871,61867,53.8671,20.7028
30,wielkopolskie,2021-05-14T10:30:00,282168,7016,140038,52.28,17.3523
32,zachodniopomorskie,2021-05-14T10:30:00,128241,2755,58601,53.4658,15.1823
,nieokreślono,2021-05-14T10:30:00,53805,68,1155320,52.0693,19.4803
