TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-09T10:31:00,213241,4926,122970,51.134,16.8842
04,kujawsko-pomorskie,2021-07-09T10:31:00,180653,4785,89051,53.1648,18.4834
06,lubelskie,2021-07-09T10:31:00,126931,4470,58940,51.2494,23.1011
08,lubuskie,2021-07-09T10:31:00,74035,2051,42235,52.2275,15.2559
10,łódzkie,2021-07-09T10:31:00,180154,5125,92500,51.4635,19.1727
12,małopolskie,2021-07-09T10:31:00,222687,5861,112559,49.7225,20.2503
14,mazowieckie,2021-07-09T10:31:00,396697,9443,235646,51.8927,21.0022
16,opolskie,2021-07-09T10:31:00,69965,2052,32313,50.8004,17.938
18,podkarpackie,2021-07-09T10:31:00,126559,4449,64840,50.0575,22.0896
20,podlaskie,2021-07-09T10:31:00,69940,2143,33959,53.0697,22.9675
22,pomorskie,2021-07-09T10:31:00,192359,4482,104699,54.2944,18.1531
24,śląskie,2021-07-09T10:31:00,362514,9419,203716,50.5717,19.322
26,świętokrzyskie,2021-07-09T10:31:00,73053,2568,37329,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-09T10:31:00,121925,3009,63747,53.8671,20.7028
30,wielkopolskie,2021-07-09T10:31:00,285682,7367,147832,52.28,17.3523
32,zachodniopomorskie,2021-07-09T10:31:00,129919,2929,62370,53.4658,15.1823
,nieokreślono,2021-07-09T10:31:00,54356,73,1147703,52.0693,19.4803
