TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-26T10:30:00,213359,4935,123102,51.134,16.8842
04,kujawsko-pomorskie,2021-07-26T10:30:00,180712,4787,89145,53.1648,18.4834
06,lubelskie,2021-07-26T10:30:00,127040,4479,59043,51.2494,23.1011
08,lubuskie,2021-07-26T10:30:00,74056,2052,42260,52.2275,15.2559
10,łódzkie,2021-07-26T10:30:00,180247,5130,92837,51.4635,19.1727
12,małopolskie,2021-07-26T10:30:00,222847,5864,112689,49.7225,20.2503
14,mazowieckie,2021-07-26T10:30:00,396927,9455,235901,51.8927,21.0022
16,opolskie,2021-07-26T10:30:00,69989,2053,32353,50.8004,17.938
18,podkarpackie,2021-07-26T10:30:00,126622,4460,64894,50.0575,22.0896
20,podlaskie,2021-07-26T10:30:00,70009,2145,34028,53.0697,22.9675
22,pomorskie,2021-07-26T10:30:00,192448,4487,104797,54.2944,18.1531
24,śląskie,2021-07-26T10:30:00,362651,9426,203896,50.5717,19.322
26,świętokrzyskie,2021-07-26T10:30:00,73094,2575,37393,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-26T10:30:00,121967,3011,63801,53.8671,20.7028
30,wielkopolskie,2021-07-26T10:30:00,285846,7376,148004,52.28,17.3523
32,zachodniopomorskie,2021-07-26T10:30:00,129981,2934,62458,53.4658,15.1823
,nieokreślono,2021-07-26T10:30:00,54425,73,1146758,52.0693,19.4803
