TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-15T10:31:00,190059,3811,80715,51.134,16.8842
04,kujawsko-pomorskie,2021-04-15T10:31:00,168795,4008,67214,53.1648,18.4834
06,lubelskie,2021-04-15T10:31:00,115360,3806,38792,51.2494,23.1011
08,lubuskie,2021-04-15T10:31:00,68720,1650,32222,52.2275,15.2559
10,łódzkie,2021-04-15T10:31:00,162234,4072,59965,51.4635,19.1727
12,małopolskie,2021-04-15T10:31:00,203409,4649,76101,49.7225,20.2503
14,mazowieckie,2021-04-15T10:31:00,366305,7838,177462,51.8927,21.0022
16,opolskie,2021-04-15T10:31:00,62725,1737,20060,50.8004,17.938
18,podkarpackie,2021-04-15T10:31:00,119740,3633,50238,50.0575,22.0896
20,podlaskie,2021-04-15T10:31:00,65312,1841,25540,53.0697,22.9675
22,pomorskie,2021-04-15T10:31:00,180103,3747,82543,54.2944,18.1531
24,śląskie,2021-04-15T10:31:00,326382,6870,136203,50.5717,19.322
26,świętokrzyskie,2021-04-15T10:31:00,66356,1944,25112,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-15T10:31:00,116043,2635,52747,53.8671,20.7028
30,wielkopolskie,2021-04-15T10:31:00,260288,5938,101455,52.28,17.3523
32,zachodniopomorskie,2021-04-15T10:31:00,118490,2350,43268,53.4658,15.1823
,nieokreślono,2021-04-15T10:31:00,51921,83,1169001,52.0693,19.4803
