TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-03T10:30:00,206170,4347,109602,51.134,16.8842
04,kujawsko-pomorskie,2021-05-03T10:30:00,176906,4437,82365,53.1648,18.4834
06,lubelskie,2021-05-03T10:30:00,122576,4131,51841,51.2494,23.1011
08,lubuskie,2021-05-03T10:30:00,72467,1861,39321,52.2275,15.2559
10,łódzkie,2021-05-03T10:30:00,174118,4620,81671,51.4635,19.1727
12,małopolskie,2021-05-03T10:30:00,217082,5263,101951,49.7225,20.2503
14,mazowieckie,2021-05-03T10:30:00,387264,8697,218413,51.8927,21.0022
16,opolskie,2021-05-03T10:30:00,67462,1885,27874,50.8004,17.938
18,podkarpackie,2021-05-03T10:30:00,124710,4141,61433,50.0575,22.0896
20,podlaskie,2021-05-03T10:30:00,68182,2007,31228,53.0697,22.9675
22,pomorskie,2021-05-03T10:30:00,188101,4129,97485,54.2944,18.1531
24,śląskie,2021-05-03T10:30:00,352645,8156,184089,50.5717,19.322
26,świętokrzyskie,2021-05-03T10:30:00,71084,2216,33729,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-03T10:30:00,119902,2799,60372,53.8671,20.7028
30,wielkopolskie,2021-05-03T10:30:00,277350,6699,133455,52.28,17.3523
32,zachodniopomorskie,2021-05-03T10:30:00,125964,2632,55349,53.4658,15.1823
,nieokreślono,2021-05-03T10:30:00,53773,85,1159666,52.0693,19.4803
