TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-10 10:30:00,215543,4958,124865,51.134,16.8842
04,kujawsko-pomorskie,2021-10-10 10:30:00,182087,4833,90328,53.1648,18.4834
06,lubelskie,2021-10-10 10:30:00,133332,4576,62564,51.2494,23.1011
08,lubuskie,2021-10-10 10:30:00,74680,2062,42767,52.2275,15.2559
10,łódzkie,2021-10-10 10:30:00,182543,5176,94590,51.4635,19.1727
12,małopolskie,2021-10-10 10:30:00,226085,5916,115500,49.7225,20.2503
14,mazowieckie,2021-10-10 10:30:00,403449,9525,240342,51.8927,21.0022
16,opolskie,2021-10-10 10:30:00,70643,2072,32886,50.8004,17.938
18,podkarpackie,2021-10-10 10:30:00,129077,4506,66650,50.0575,22.0896
20,podlaskie,2021-10-10 10:30:00,72813,2176,35581,53.0697,22.9675
22,pomorskie,2021-10-10 10:30:00,194513,4518,106373,54.2944,18.1531
24,śląskie,2021-10-10 10:30:00,365185,9474,205958,50.5717,19.322
26,świętokrzyskie,2021-10-10 10:30:00,73717,2598,37984,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-10 10:30:00,123291,3030,64744,53.8671,20.7028
30,wielkopolskie,2021-10-10 10:30:00,287851,7412,149550,52.28,17.3523
32,zachodniopomorskie,2021-10-10 10:30:00,132446,2960,64226,53.4658,15.1823
,nieokreślono,2021-10-10 10:30:00,55146,77,1133613,52.0693,19.4803
