TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-28 10:30:00,252881,5233,147580,51.134,16.8842
04,kujawsko-pomorskie,2021-11-28 10:30:00,208973,5205,107304,53.1648,18.4834
06,lubelskie,2021-11-28 10:30:00,192540,5892,114544,51.2494,23.1011
08,lubuskie,2021-11-28 10:30:00,86130,2172,49621,52.2275,15.2559
10,łódzkie,2021-11-28 10:30:00,217004,5663,118426,51.4635,19.1727
12,małopolskie,2021-11-28 10:30:00,265165,6430,139427,49.7225,20.2503
14,mazowieckie,2021-11-28 10:30:00,520945,10636,324892,51.8927,21.0022
16,opolskie,2021-11-28 10:30:00,83736,2255,40058,50.8004,17.938
18,podkarpackie,2021-11-28 10:30:00,154662,4991,84845,50.0575,22.0896
20,podlaskie,2021-11-28 10:30:00,101198,2708,60499,53.0697,22.9675
22,pomorskie,2021-11-28 10:30:00,225589,4718,126891,54.2944,18.1531
24,śląskie,2021-11-28 10:30:00,417835,10006,235475,50.5717,19.322
26,świętokrzyskie,2021-11-28 10:30:00,84911,2816,45252,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-28 10:30:00,143965,3273,79144,53.8671,20.7028
30,wielkopolskie,2021-11-28 10:30:00,328396,7741,173625,52.28,17.3523
32,zachodniopomorskie,2021-11-28 10:30:00,162611,3217,85021,53.4658,15.1823
,nieokreślono,2021-11-28 10:30:00,61287,81,1067708,52.0693,19.4803
