TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-27T10:31:00,150691,3227,38261,51.134,16.8842
04,kujawsko-pomorskie,2021-03-27T10:31:00,147954,3376,42968,53.1648,18.4834
06,lubelskie,2021-03-27T10:31:00,99495,3346,23482,51.2494,23.1011
08,lubuskie,2021-03-27T10:31:00,58816,1437,19699,52.2275,15.2559
10,łódzkie,2021-03-27T10:31:00,135126,3480,31902,51.4635,19.1727
12,małopolskie,2021-03-27T10:31:00,167741,3854,36282,49.7225,20.2503
14,mazowieckie,2021-03-27T10:31:00,305600,6694,101369,51.8927,21.0022
16,opolskie,2021-03-27T10:31:00,52868,1496,10201,50.8004,17.938
18,podkarpackie,2021-03-27T10:31:00,102527,3040,28736,50.0575,22.0896
20,podlaskie,2021-03-27T10:31:00,58219,1639,17666,53.0697,22.9675
22,pomorskie,2021-03-27T10:31:00,157726,3286,53720,54.2944,18.1531
24,śląskie,2021-03-27T10:31:00,259484,5659,61959,50.5717,19.322
26,świętokrzyskie,2021-03-27T10:31:00,54801,1590,12316,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-27T10:31:00,105270,2355,38828,53.8671,20.7028
30,wielkopolskie,2021-03-27T10:31:00,215113,5080,51107,52.28,17.3523
32,zachodniopomorskie,2021-03-27T10:31:00,103568,2116,27185,53.4658,15.1823
,nieokreślono,2021-03-27T10:31:00,46726,78,1179387,52.0693,19.4803
