TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-15T10:31:00,126534,2969,23545,51.134,16.8842
04,kujawsko-pomorskie,2021-03-15T10:31:00,131225,3042,30981,53.1648,18.4834
06,lubelskie,2021-03-15T10:31:00,89995,3086,16939,51.2494,23.1011
08,lubuskie,2021-03-15T10:31:00,50615,1280,13282,52.2275,15.2559
10,łódzkie,2021-03-15T10:31:00,117775,3228,20918,51.4635,19.1727
12,małopolskie,2021-03-15T10:31:00,143192,3539,20674,49.7225,20.2503
14,mazowieckie,2021-03-15T10:31:00,256581,6118,65821,51.8927,21.0022
16,opolskie,2021-03-15T10:31:00,47141,1397,6765,50.8004,17.938
18,podkarpackie,2021-03-15T10:31:00,87496,2696,17795,50.0575,22.0896
20,podlaskie,2021-03-15T10:31:00,52586,1497,13180,53.0697,22.9675
22,pomorskie,2021-03-15T10:31:00,137952,2997,37757,54.2944,18.1531
24,śląskie,2021-03-15T10:31:00,214917,5057,35796,50.5717,19.322
26,świętokrzyskie,2021-03-15T10:31:00,46955,1382,7531,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-15T10:31:00,94317,2129,28194,53.8671,53.8671
30,wielkopolskie,2021-03-15T10:31:00,185462,4739,34087,52.28,17.3523
32,zachodniopomorskie,2021-03-15T10:31:00,93741,1983,20922,53.4658,15.1823
,nieokreślono,2021-03-15T10:31:00,41043,67,1180268,52.0693,19.4803
