TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-13T10:30:00,213270,4929,123001,51.134,16.8842
04,kujawsko-pomorskie,2021-07-13T10:30:00,180665,4785,89074,53.1648,18.4834
06,lubelskie,2021-07-13T10:30:00,126949,4472,58961,51.2494,23.1011
08,lubuskie,2021-07-13T10:30:00,74040,2051,42243,52.2275,15.2559
10,łódzkie,2021-07-13T10:30:00,180174,5127,92527,51.4635,19.1727
12,małopolskie,2021-07-13T10:30:00,222707,5863,112590,49.7225,20.2503
14,mazowieckie,2021-07-13T10:30:00,396734,9446,235700,51.8927,21.0022
16,opolskie,2021-07-13T10:30:00,69972,2052,32327,50.8004,17.938
18,podkarpackie,2021-07-13T10:30:00,126570,4451,64858,50.0575,22.0896
20,podlaskie,2021-07-13T10:30:00,69954,2144,33965,53.0697,22.9675
22,pomorskie,2021-07-13T10:30:00,192371,4483,104721,54.2944,18.1531
24,śląskie,2021-07-13T10:30:00,362538,9419,203757,50.5717,19.322
26,świętokrzyskie,2021-07-13T10:30:00,73057,2571,37338,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-13T10:30:00,121936,3009,63759,53.8671,20.7028
30,wielkopolskie,2021-07-13T10:30:00,285719,7368,147874,52.28,17.3523
32,zachodniopomorskie,2021-07-13T10:30:00,129933,2930,62391,53.4658,15.1823
,nieokreślono,2021-07-13T10:30:00,54370,73,1147518,52.0693,19.4803
