TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-10T10:31:00,92669,2107,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-10T10:31:00,92983,1765,,53.1648,18.4834
06,lubelskie,2021-01-10T10:31:00,69385,1974,,51.2494,23.1011
08,lubuskie,2021-01-10T10:31:00,33465,740,1,52.2275,15.2559
10,łódzkie,2021-01-10T10:31:00,90643,2166,,51.4635,19.1727
12,małopolskie,2021-01-10T10:31:00,111899,2758,,49.7225,20.2503
14,mazowieckie,2021-01-10T10:31:00,168458,3683,,51.8927,21.0022
16,opolskie,2021-01-10T10:31:00,38172,1106,,50.8004,17.938
18,podkarpackie,2021-01-10T10:31:00,62448,1937,,50.0575,22.0896
20,podlaskie,2021-01-10T10:31:00,36599,917,,53.0697,22.9675
22,pomorskie,2021-01-10T10:31:00,90222,1747,,54.2944,18.1531
24,śląskie,2021-01-10T10:31:00,162305,3616,,50.5717,19.322
26,świętokrzyskie,2021-01-10T10:31:00,36362,965,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-10T10:31:00,59190,1316,,53.8671,20.7028
30,wielkopolskie,2021-01-10T10:31:00,140939,3214,,52.28,17.3523
32,zachodniopomorskie,2021-01-10T10:31:00,69400,1172,,53.4658,15.1823
,nieokreślono,2021-01-10T10:00:00,30383,6,1123317,52.0693,19.4803
