TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-08T10:31:00,91696,2081,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-08T10:31:00,91546,1689,,53.1648,18.4834
06,lubelskie,2021-01-08T10:31:00,68492,1926,,51.2494,23.1011
08,lubuskie,2021-01-08T10:31:00,32911,727,1,52.2275,15.2559
10,łódzkie,2021-01-08T10:31:00,89368,2130,,51.4635,19.1727
12,małopolskie,2021-01-08T10:31:00,111221,2743,,49.7225,20.2503
14,mazowieckie,2021-01-08T10:31:00,165820,3599,,51.8927,21.0022
16,opolskie,2021-01-08T10:31:00,37796,1098,,50.8004,17.938
18,podkarpackie,2021-01-08T10:31:00,61943,1919,,50.0575,22.0896
20,podlaskie,2021-01-08T10:31:00,36062,892,,53.0697,22.9675
22,pomorskie,2021-01-08T10:31:00,88235,1696,,54.2944,18.1531
24,śląskie,2021-01-08T10:31:00,160793,3569,,50.5717,19.322
26,świętokrzyskie,2021-01-08T10:31:00,36057,951,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-08T10:31:00,57747,1289,,53.8671,53.8671
30,wielkopolskie,2021-01-08T10:31:00,138682,3137,,52.28,17.3523
32,zachodniopomorskie,2021-01-08T10:31:00,67621,1122,,53.4658,15.1823
,nieokreślono,2021-01-08T10:00:00,29655,6,1104598,52.0693,19.4803
