TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-08T10:30:00,213467,4937,123203,51.134,16.8842
04,kujawsko-pomorskie,2021-08-08T10:30:00,180787,4793,89234,53.1648,18.4834
06,lubelskie,2021-08-08T10:30:00,127174,4483,59173,51.2494,23.1011
08,lubuskie,2021-08-08T10:30:00,74090,2055,42292,52.2275,15.2559
10,łódzkie,2021-08-08T10:30:00,180334,5133,92942,51.4635,19.1727
12,małopolskie,2021-08-08T10:30:00,223144,5865,112943,49.7225,20.2503
14,mazowieckie,2021-08-08T10:30:00,397174,9457,236151,51.8927,21.0022
16,opolskie,2021-08-08T10:30:00,70029,2054,32377,50.8004,17.938
18,podkarpackie,2021-08-08T10:30:00,126737,4463,64958,50.0575,22.0896
20,podlaskie,2021-08-08T10:30:00,70089,2146,34093,53.0697,22.9675
22,pomorskie,2021-08-08T10:30:00,192547,4490,104905,54.2944,18.1531
24,śląskie,2021-08-08T10:30:00,362851,9429,204085,50.5717,19.322
26,świętokrzyskie,2021-08-08T10:30:00,73134,2576,37431,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-08T10:30:00,122030,3014,63858,53.8671,20.7028
30,wielkopolskie,2021-08-08T10:30:00,285939,7383,148123,52.28,17.3523
32,zachodniopomorskie,2021-08-08T10:30:00,130051,2934,62531,53.4658,15.1823
,nieokreślono,2021-08-08T10:30:00,54521,73,1146184,52.0693,19.4803
