TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-02 10:30:00,220712,4999,127669,51.134,16.8842
04,kujawsko-pomorskie,2021-11-02 10:30:00,186013,4878,92550,53.1648,18.4834
06,lubelskie,2021-11-02 10:30:00,155096,4852,76495,51.2494,23.1011
08,lubuskie,2021-11-02 10:30:00,76248,2072,43668,52.2275,15.2559
10,łódzkie,2021-11-02 10:30:00,188605,5264,97744,51.4635,19.1727
12,małopolskie,2021-11-02 10:30:00,231404,5979,118732,49.7225,20.2503
14,mazowieckie,2021-11-02 10:30:00,426312,9697,252644,51.8927,21.0022
16,opolskie,2021-11-02 10:30:00,72210,2092,33705,50.8004,17.938
18,podkarpackie,2021-11-02 10:30:00,134304,4573,69826,50.0575,22.0896
20,podlaskie,2021-11-02 10:30:00,82785,2273,41930,53.0697,22.9675
22,pomorskie,2021-11-02 10:30:00,199598,4537,109276,54.2944,18.1531
24,śląskie,2021-11-02 10:30:00,371088,9556,209102,50.5717,19.322
26,świętokrzyskie,2021-11-02 10:30:00,75506,2630,39015,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-02 10:30:00,127058,3074,66814,53.8671,20.7028
30,wielkopolskie,2021-11-02 10:30:00,292850,7472,152296,52.28,17.3523
32,zachodniopomorskie,2021-11-02 10:30:00,138290,2997,67718,53.4658,15.1823
,nieokreślono,2021-11-02 10:30:00,56589,76,1117868,52.0693,19.4803
