TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-12T10:31:00,103583,2560,8011,51.134,16.8842
04,kujawsko-pomorskie,2021-02-12T10:31:00,110263,2576,13280,53.1648,18.4834
06,lubelskie,2021-02-12T10:31:00,78680,2656,7263,51.2494,23.1011
08,lubuskie,2021-02-12T10:31:00,39224,1047,4314,52.2275,15.2559
10,łódzkie,2021-02-12T10:31:00,100892,2871,8218,51.4635,19.1727
12,małopolskie,2021-02-12T10:31:00,120510,3196,6051,49.7225,20.2503
14,mazowieckie,2021-02-12T10:31:00,195908,5035,20727,51.8927,21.0022
16,opolskie,2021-02-12T10:31:00,41968,1259,3041,50.8004,17.938
18,podkarpackie,2021-02-12T10:31:00,68800,2277,4269,50.0575,22.0896
20,podlaskie,2021-02-12T10:31:00,43304,1190,4861,53.0697,22.9675
22,pomorskie,2021-02-12T10:31:00,108491,2479,14001,54.2944,18.1531
24,śląskie,2021-02-12T10:31:00,177791,4340,11210,50.5717,19.322
26,świętokrzyskie,2021-02-12T10:31:00,39864,1207,2499,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-12T10:31:00,71853,1804,9157,53.8671,20.7028
30,wielkopolskie,2021-02-12T10:31:00,158959,4206,14335,52.28,17.3523
32,zachodniopomorskie,2021-02-12T10:31:00,82114,1703,10659,53.4658,15.1823
,nieokreślono,2021-02-12T10:31:00,34832,18,1188231,52.0693,19.4803
