TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-19T10:30:00,95774,2221,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-19T10:30:00,98462,1985,,53.1648,18.4834
06,lubelskie,2021-01-19T10:30:00,72146,2171,,51.2494,23.1011
08,lubuskie,2021-01-19T10:30:00,35102,835,1,52.2275,15.2559
10,łódzkie,2021-01-19T10:30:00,93902,2380,,51.4635,19.1727
12,małopolskie,2021-01-19T10:30:00,114467,2888,,49.7225,20.2503
14,mazowieckie,2021-01-19T10:30:00,176040,3952,,51.8927,21.0022
16,opolskie,2021-01-19T10:30:00,39577,1141,,50.8004,17.938
18,podkarpackie,2021-01-19T10:30:00,64057,2046,,50.0575,22.0896
20,podlaskie,2021-01-19T10:30:00,38244,967,,53.0697,22.9675
22,pomorskie,2021-01-19T10:30:00,95884,1907,,54.2944,18.1531
24,śląskie,2021-01-19T10:30:00,166901,3832,,50.5717,19.322
26,świętokrzyskie,2021-01-19T10:30:00,37384,1008,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-19T10:30:00,62915,1468,,53.8671,53.8671
30,wielkopolskie,2021-01-19T10:30:00,146869,3537,,52.28,17.3523
32,zachodniopomorskie,2021-01-19T10:30:00,74244,1348,,53.4658,15.1823
,nieokreślono,2021-01-19T10:00:00,31836,12,1197033,52.0693,19.4803
