TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-28T10:30:00,111582,2745,13252,51.134,16.8842
04,kujawsko-pomorskie,2021-02-28T10:30:00,118905,2800,21093,53.1648,18.4834
06,lubelskie,2021-02-28T10:30:00,83552,2896,11541,51.2494,23.1011
08,lubuskie,2021-02-28T10:30:00,43831,1156,7733,52.2275,15.2559
10,łódzkie,2021-02-28T10:30:00,107137,3054,13105,51.4635,19.1727
12,małopolskie,2021-02-28T10:30:00,127804,3375,10755,49.7225,20.2503
14,mazowieckie,2021-02-28T10:30:00,218599,5558,37091,51.8927,21.0022
16,opolskie,2021-02-28T10:30:00,43780,1345,4553,50.8004,17.938
18,podkarpackie,2021-02-28T10:30:00,75827,2474,8788,50.0575,22.0896
20,podlaskie,2021-02-28T10:30:00,47446,1357,8509,53.0697,22.9675
22,pomorskie,2021-02-28T10:30:00,120577,2768,23262,54.2944,18.1531
24,śląskie,2021-02-28T10:30:00,189992,4651,19517,50.5717,19.322
26,świętokrzyskie,2021-02-28T10:30:00,42392,1289,4216,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-28T10:30:00,81893,1945,16590,53.8671,20.7028
30,wielkopolskie,2021-02-28T10:30:00,169048,4464,22317,52.28,17.3523
32,zachodniopomorskie,2021-02-28T10:30:00,87276,1871,15357,53.4658,15.1823
,nieokreślono,2021-02-28T10:30:00,37345,21,1185150,52.0693,19.4803
