TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-16 10:30:00,213554,4937,123279,51.134,16.8842
04,kujawsko-pomorskie,2021-08-16 10:30:00,180843,4793,89293,53.1648,18.4834
06,lubelskie,2021-08-16 10:30:00,127269,4483,59260,51.2494,23.1011
08,lubuskie,2021-08-16 10:30:00,74124,2055,42313,52.2275,15.2559
10,łódzkie,2021-08-16 10:30:00,180391,5133,93007,51.4635,19.1727
12,małopolskie,2021-08-16 10:30:00,223287,5866,113181,49.7225,20.2503
14,mazowieckie,2021-08-16 10:30:00,397357,9458,236323,51.8927,21.0022
16,opolskie,2021-08-16 10:30:00,70063,2055,32410,50.8004,17.938
18,podkarpackie,2021-08-16 10:30:00,126825,4465,65036,50.0575,22.0896
20,podlaskie,2021-08-16 10:30:00,70155,2149,34155,53.0697,22.9675
22,pomorskie,2021-08-16 10:30:00,192637,4491,104968,54.2944,18.1531
24,śląskie,2021-08-16 10:30:00,362974,9429,204209,50.5717,19.322
26,świętokrzyskie,2021-08-16 10:30:00,73172,2577,37473,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-16 10:30:00,122077,3014,63903,53.8671,20.7028
30,wielkopolskie,2021-08-16 10:30:00,286035,7385,148195,52.28,17.3523
32,zachodniopomorskie,2021-08-16 10:30:00,130108,2936,62576,53.4658,15.1823
,nieokreślono,2021-08-16 10:30:00,54590,73,1145860,52.0693,19.4803
