TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-02 10:30:00,259917,5317,153241,51.134,16.8842
04,kujawsko-pomorskie,2021-12-02 10:30:00,213960,5277,111442,53.1648,18.4834
06,lubelskie,2021-12-02 10:30:00,196223,6084,119252,51.2494,23.1011
08,lubuskie,2021-12-02 10:30:00,88326,2211,51426,52.2275,15.2559
10,łódzkie,2021-12-02 10:30:00,222144,5779,122652,51.4635,19.1727
12,małopolskie,2021-12-02 10:30:00,272724,6570,145489,49.7225,20.2503
14,mazowieckie,2021-12-02 10:30:00,535733,10835,340719,51.8927,21.0022
16,opolskie,2021-12-02 10:30:00,86308,2316,42107,50.8004,17.938
18,podkarpackie,2021-12-02 10:30:00,158053,5074,88007,50.0575,22.0896
20,podlaskie,2021-12-02 10:30:00,103106,2815,62804,53.0697,22.9675
22,pomorskie,2021-12-02 10:30:00,230894,4793,131283,54.2944,18.1531
24,śląskie,2021-12-02 10:30:00,428952,10160,243526,50.5717,19.322
26,świętokrzyskie,2021-12-02 10:30:00,86967,2883,46824,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-02 10:30:00,147222,3349,81741,53.8671,20.7028
30,wielkopolskie,2021-12-02 10:30:00,336494,7844,179936,52.28,17.3523
32,zachodniopomorskie,2021-12-02 10:30:00,167433,3265,89128,53.4658,15.1823
,nieokreślono,2021-12-02 10:30:00,62035,84,1056641,52.0693,19.4803
