TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-19 10:33:00,214365,4945,123884,51.134,16.8842
04,kujawsko-pomorskie,2021-09-19 10:33:00,181290,4802,89695,53.1648,18.4834
06,lubelskie,2021-09-19 10:33:00,128632,4505,59931,51.2494,23.1011
08,lubuskie,2021-09-19 10:33:00,74330,2061,42497,52.2275,15.2559
10,łódzkie,2021-09-19 10:33:00,181218,5154,93586,51.4635,19.1727
12,małopolskie,2021-09-19 10:33:00,224503,5882,114204,49.7225,20.2503
14,mazowieckie,2021-09-19 10:33:00,399134,9479,237732,51.8927,21.0022
16,opolskie,2021-09-19 10:33:00,70346,2057,32629,50.8004,17.938
18,podkarpackie,2021-09-19 10:33:00,127714,4477,65633,50.0575,22.0896
20,podlaskie,2021-09-19 10:33:00,70786,2155,34609,53.0697,22.9675
22,pomorskie,2021-09-19 10:33:00,193367,4502,105597,54.2944,18.1531
24,śląskie,2021-09-19 10:33:00,363877,9444,205008,50.5717,19.322
26,świętokrzyskie,2021-09-19 10:33:00,73416,2591,37748,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-19 10:33:00,122456,3022,64190,53.8671,20.7028
30,wielkopolskie,2021-09-19 10:33:00,286764,7391,148718,52.28,17.3523
32,zachodniopomorskie,2021-09-19 10:33:00,130899,2945,63125,53.4658,15.1823
,nieokreślono,2021-09-19 10:33:00,54838,76,1140697,52.0693,19.4803
