TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-30 10:30:00,255413,5274,150706,51.134,16.8842
04,kujawsko-pomorskie,2021-11-30 10:30:00,210873,5242,109615,53.1648,18.4834
06,lubelskie,2021-11-30 10:30:00,194034,5959,116970,51.2494,23.1011
08,lubuskie,2021-11-30 10:30:00,86923,2185,50610,52.2275,15.2559
10,łódzkie,2021-11-30 10:30:00,218796,5694,120696,51.4635,19.1727
12,małopolskie,2021-11-30 10:30:00,267827,6471,142712,49.7225,20.2503
14,mazowieckie,2021-11-30 10:30:00,526879,10690,333649,51.8927,21.0022
16,opolskie,2021-11-30 10:30:00,84652,2271,41277,50.8004,17.938
18,podkarpackie,2021-11-30 10:30:00,155913,5016,86609,50.0575,22.0896
20,podlaskie,2021-11-30 10:30:00,101867,2755,61812,53.0697,22.9675
22,pomorskie,2021-11-30 10:30:00,227535,4742,129254,54.2944,18.1531
24,śląskie,2021-11-30 10:30:00,421178,10055,240368,50.5717,19.322
26,świętokrzyskie,2021-11-30 10:30:00,85697,2837,46093,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-30 10:30:00,145201,3307,80549,53.8671,20.7028
30,wielkopolskie,2021-11-30 10:30:00,331075,7773,177122,52.28,17.3523
32,zachodniopomorskie,2021-11-30 10:30:00,164539,3229,87260,53.4658,15.1823
,nieokreślono,2021-11-30 10:30:00,61659,83,1063149,52.0693,19.4803
