TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-23 10:30:00,297902,5838,195671,51.134,16.8842
04,kujawsko-pomorskie,2021-12-23 10:30:00,236434,5798,137696,53.1648,18.4834
06,lubelskie,2021-12-23 10:30:00,208863,6625,138142,51.2494,23.1011
08,lubuskie,2021-12-23 10:30:00,101121,2392,65560,52.2275,15.2559
10,łódzkie,2021-12-23 10:30:00,247000,6350,151418,51.4635,19.1727
12,małopolskie,2021-12-23 10:30:00,309968,7409,187285,49.7225,20.2503
14,mazowieckie,2021-12-23 10:30:00,596353,11991,418639,51.8927,21.0022
16,opolskie,2021-12-23 10:30:00,100765,2659,58217,50.8004,17.938
18,podkarpackie,2021-12-23 10:30:00,172510,5722,106381,50.0575,22.0896
20,podlaskie,2021-12-23 10:30:00,109131,3142,72579,53.0697,22.9675
22,pomorskie,2021-12-23 10:30:00,258028,5194,161058,54.2944,18.1531
24,śląskie,2021-12-23 10:30:00,486507,11220,308056,50.5717,19.322
26,świętokrzyskie,2021-12-23 10:30:00,96553,3166,57924,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-23 10:30:00,162483,3706,99445,53.8671,20.7028
30,wielkopolskie,2021-12-23 10:30:00,379033,8536,226904,52.28,17.3523
32,zachodniopomorskie,2021-12-23 10:30:00,189547,3610,114833,53.4658,15.1823
,nieokreślono,2021-12-23 10:30:00,65222,87,1000762,52.0693,19.4803
