TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-05T10:31:00,90009,2020,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-05T10:31:00,88134,1590,,53.1648,18.4834
06,lubelskie,2021-01-05T10:31:00,67100,1864,,51.2494,23.1011
08,lubuskie,2021-01-05T10:31:00,31931,701,1,52.2275,15.2559
10,łódzkie,2021-01-05T10:31:00,87137,1926,,51.4635,19.1727
12,małopolskie,2021-01-05T10:31:00,109791,2708,,49.7225,20.2503
14,mazowieckie,2021-01-05T10:31:00,161449,3507,,51.8927,21.0022
16,opolskie,2021-01-05T10:31:00,37152,1069,,50.8004,17.938
18,podkarpackie,2021-01-05T10:31:00,60229,1880,,50.0575,22.0896
20,podlaskie,2021-01-05T10:31:00,35020,865,,53.0697,22.9675
22,pomorskie,2021-01-05T10:31:00,85097,1627,,54.2944,18.1531
24,śląskie,2021-01-05T10:31:00,157999,3475,,50.5717,19.322
26,świętokrzyskie,2021-01-05T10:31:00,35569,933,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-05T10:31:00,55470,1238,,53.8671,53.8671
30,wielkopolskie,2021-01-05T10:31:00,134811,3035,,52.28,17.3523
32,zachodniopomorskie,2021-01-05T10:31:00,64822,1059,,53.4658,15.1823
,nieokreślono,2021-01-05T10:00:00,28823,5,1078891,52.0693,19.4803
