TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-24 10:30:00,217683,4982,125954,51.134,16.8842
04,kujawsko-pomorskie,2021-10-24 10:30:00,183803,4852,91182,53.1648,18.4834
06,lubelskie,2021-10-24 10:30:00,144517,4704,67999,51.2494,23.1011
08,lubuskie,2021-10-24 10:30:00,75338,2070,43129,52.2275,15.2559
10,łódzkie,2021-10-24 10:30:00,185006,5217,95903,51.4635,19.1727
12,małopolskie,2021-10-24 10:30:00,228474,5950,116912,49.7225,20.2503
14,mazowieckie,2021-10-24 10:30:00,413025,9601,245125,51.8927,21.0022
16,opolskie,2021-10-24 10:30:00,71311,2088,33187,50.8004,17.938
18,podkarpackie,2021-10-24 10:30:00,131510,4545,67884,50.0575,22.0896
20,podlaskie,2021-10-24 10:30:00,77766,2228,38169,53.0697,22.9675
22,pomorskie,2021-10-24 10:30:00,196668,4523,107646,54.2944,18.1531
24,śląskie,2021-10-24 10:30:00,367599,9510,207228,50.5717,19.322
26,świętokrzyskie,2021-10-24 10:30:00,74543,2614,38352,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-24 10:30:00,124898,3054,65615,53.8671,20.7028
30,wielkopolskie,2021-10-24 10:30:00,290023,7448,150633,52.28,17.3523
32,zachodniopomorskie,2021-10-24 10:30:00,135068,2984,65714,53.4658,15.1823
,nieokreślono,2021-10-24 10:30:00,55695,77,1125497,52.0693,19.4803
