TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-15T10:30:00,213282,4932,123010,51.134,16.8842
04,kujawsko-pomorskie,2021-07-15T10:30:00,180675,4787,89084,53.1648,18.4834
06,lubelskie,2021-07-15T10:30:00,126961,4472,58976,51.2494,23.1011
08,lubuskie,2021-07-15T10:30:00,74040,2051,42243,52.2275,15.2559
10,łódzkie,2021-07-15T10:30:00,180188,5127,92553,51.4635,19.1727
12,małopolskie,2021-07-15T10:30:00,222717,5863,112599,49.7225,20.2503
14,mazowieckie,2021-07-15T10:30:00,396759,9447,235729,51.8927,21.0022
16,opolskie,2021-07-15T10:30:00,69977,2053,32328,50.8004,17.938
18,podkarpackie,2021-07-15T10:30:00,126580,4457,64861,50.0575,22.0896
20,podlaskie,2021-07-15T10:30:00,69964,2145,33978,53.0697,22.9675
22,pomorskie,2021-07-15T10:30:00,192386,4483,104738,54.2944,18.1531
24,śląskie,2021-07-15T10:30:00,362551,9420,203771,50.5717,19.322
26,świętokrzyskie,2021-07-15T10:30:00,73063,2572,37356,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-15T10:30:00,121940,3009,63767,53.8671,20.7028
30,wielkopolskie,2021-07-15T10:30:00,285747,7369,147893,52.28,17.3523
32,zachodniopomorskie,2021-07-15T10:30:00,129939,2931,62406,53.4658,15.1823
,nieokreślono,2021-07-15T10:30:00,54382,73,1147363,52.0693,19.4803
