TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-20T10:30:00,195961,3928,91779,51.134,16.8842
04,kujawsko-pomorskie,2021-04-20T10:30:00,171977,4160,73302,53.1648,18.4834
06,lubelskie,2021-04-20T10:30:00,118089,3916,43753,51.2494,23.1011
08,lubuskie,2021-04-20T10:30:00,70166,1728,34965,52.2275,15.2559
10,łódzkie,2021-04-20T10:30:00,166705,4189,68542,51.4635,19.1727
12,małopolskie,2021-04-20T10:30:00,208548,4860,86411,49.7225,20.2503
14,mazowieckie,2021-04-20T10:30:00,374812,8081,194091,51.8927,21.0022
16,opolskie,2021-04-20T10:30:00,64345,1773,22972,50.8004,17.938
18,podkarpackie,2021-04-20T10:30:00,121725,3792,54950,50.0575,22.0896
20,podlaskie,2021-04-20T10:30:00,66496,1881,27768,53.0697,22.9675
22,pomorskie,2021-04-20T10:30:00,183239,3872,88549,54.2944,18.1531
24,śląskie,2021-04-20T10:30:00,336208,7207,155141,50.5717,19.322
26,świętokrzyskie,2021-04-20T10:30:00,68203,2007,28404,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-20T10:30:00,117543,2691,55813,53.8671,20.7028
30,wielkopolskie,2021-04-20T10:30:00,266807,6153,114294,52.28,17.3523
32,zachodniopomorskie,2021-04-20T10:30:00,121060,2411,47591,53.4658,15.1823
,nieokreślono,2021-04-20T10:30:00,52687,85,1166327,52.0693,19.4803
