TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-08T10:30:00,176429,3576,64610,51.134,16.8842
04,kujawsko-pomorskie,2021-04-08T10:30:00,161695,3756,59186,53.1648,18.4834
06,lubelskie,2021-04-08T10:30:00,109393,3590,33055,51.2494,23.1011
08,lubuskie,2021-04-08T10:30:00,65380,1540,28033,52.2275,15.2559
10,łódzkie,2021-04-08T10:30:00,152018,3792,49745,51.4635,19.1727
12,małopolskie,2021-04-08T10:30:00,191393,4305,61599,49.7225,20.2503
14,mazowieckie,2021-04-08T10:30:00,347195,7330,152696,51.8927,21.0022
16,opolskie,2021-04-08T10:30:00,58998,1633,16201,50.8004,17.938
18,podkarpackie,2021-04-08T10:30:00,113936,3380,43266,50.0575,22.0896
20,podlaskie,2021-04-08T10:30:00,62555,1737,22836,53.0697,22.9675
22,pomorskie,2021-04-08T10:30:00,172865,3541,73488,54.2944,18.1531
24,śląskie,2021-04-08T10:30:00,304489,6311,108140,50.5717,19.322
26,świętokrzyskie,2021-04-08T10:30:00,62384,1764,20595,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-08T10:30:00,112348,2544,48698,53.8671,20.7028
30,wielkopolskie,2021-04-08T10:30:00,245000,5539,82881,52.28,17.3523
32,zachodniopomorskie,2021-04-08T10:30:00,113092,2239,37537,53.4658,15.1823
,nieokreślono,2021-04-08T10:30:00,50337,82,1173938,52.0693,19.4803
