TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-01T10:30:00,111934,2745,13738,51.134,16.8842
04,kujawsko-pomorskie,2021-03-01T10:30:00,119241,2802,21603,53.1648,18.4834
06,lubelskie,2021-03-01T10:30:00,83649,2897,11827,51.2494,23.1011
08,lubuskie,2021-03-01T10:30:00,43948,1156,8001,52.2275,15.2559
10,łódzkie,2021-03-01T10:30:00,107323,3054,13571,51.4635,19.1727
12,małopolskie,2021-03-01T10:30:00,128086,3379,11264,49.7225,20.2503
14,mazowieckie,2021-03-01T10:30:00,219650,5562,38525,51.8927,21.0022
16,opolskie,2021-03-01T10:30:00,43864,1345,4675,50.8004,17.938
18,podkarpackie,2021-03-01T10:30:00,76162,2474,9243,50.0575,22.0896
20,podlaskie,2021-03-01T10:30:00,47550,1357,8819,53.0697,22.9675
22,pomorskie,2021-03-01T10:30:00,121220,2772,23951,54.2944,18.1531
24,śląskie,2021-03-01T10:30:00,190365,4653,20276,50.5717,19.322
26,świętokrzyskie,2021-03-01T10:30:00,42572,1290,4367,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-01T10:30:00,82090,1945,17302,53.8671,53.8671
30,wielkopolskie,2021-03-01T10:30:00,169250,4469,22872,52.28,17.3523
32,zachodniopomorskie,2021-03-01T10:30:00,87415,1872,15690,53.4658,15.1823
,nieokreślono,2021-03-01T10:30:00,37453,21,1185137,52.0693,19.4803
