TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-14 10:30:00,214134,4943,123723,51.134,16.8842
04,kujawsko-pomorskie,2021-09-14 10:30:00,181184,4800,89613,53.1648,18.4834
06,lubelskie,2021-09-14 10:30:00,128059,4493,59684,51.2494,23.1011
08,lubuskie,2021-09-14 10:30:00,74271,2061,42458,52.2275,15.2559
10,łódzkie,2021-09-14 10:30:00,181002,5149,93423,51.4635,19.1727
12,małopolskie,2021-09-14 10:30:00,224230,5876,114007,49.7225,20.2503
14,mazowieckie,2021-09-14 10:30:00,398631,9474,237423,51.8927,21.0022
16,opolskie,2021-09-14 10:30:00,70270,2056,32582,50.8004,17.938
18,podkarpackie,2021-09-14 10:30:00,127458,4472,65484,50.0575,22.0896
20,podlaskie,2021-09-14 10:30:00,70611,2152,34503,53.0697,22.9675
22,pomorskie,2021-09-14 10:30:00,193209,4498,105468,54.2944,18.1531
24,śląskie,2021-09-14 10:30:00,363664,9444,204856,50.5717,19.322
26,świętokrzyskie,2021-09-14 10:30:00,73358,2587,37693,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-14 10:30:00,122350,3021,64114,53.8671,20.7028
30,wielkopolskie,2021-09-14 10:30:00,286575,7389,148606,52.28,17.3523
32,zachodniopomorskie,2021-09-14 10:30:00,130674,2943,62975,53.4658,15.1823
,nieokreślono,2021-09-14 10:30:00,54775,75,1142001,52.0693,19.4803
