TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-26T10:30:00,213154,4905,122802,51.134,16.8842
04,kujawsko-pomorskie,2021-06-26T10:30:00,180589,4775,88969,53.1648,18.4834
06,lubelskie,2021-06-26T10:30:00,126869,4459,58795,51.2494,23.1011
08,lubuskie,2021-06-26T10:30:00,74019,2043,42212,52.2275,15.2559
10,łódzkie,2021-06-26T10:30:00,180066,5111,92338,51.4635,19.1727
12,małopolskie,2021-06-26T10:30:00,222615,5837,112419,49.7225,20.2503
14,mazowieckie,2021-06-26T10:30:00,396539,9428,235402,51.8927,21.0022
16,opolskie,2021-06-26T10:30:00,69940,2048,32269,50.8004,17.938
18,podkarpackie,2021-06-26T10:30:00,126524,4446,64783,50.0575,22.0896
20,podlaskie,2021-06-26T10:30:00,69903,2142,33905,53.0697,22.9675
22,pomorskie,2021-06-26T10:30:00,192301,4470,104622,54.2944,18.1531
24,śląskie,2021-06-26T10:30:00,362417,9403,203510,50.5717,19.322
26,świętokrzyskie,2021-06-26T10:30:00,73013,2557,37265,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-26T10:30:00,121875,3002,63690,53.8671,20.7028
30,wielkopolskie,2021-06-26T10:30:00,285556,7355,147653,52.28,17.3523
32,zachodniopomorskie,2021-06-26T10:30:00,129862,2924,62290,53.4658,15.1823
,nieokreślono,2021-06-26T10:30:00,54327,69,1148436,52.0693,19.4803
