TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-28 10:31:00,218901,4993,126436,51.134,16.8842
04,kujawsko-pomorskie,2021-10-28 10:31:00,184731,4862,91575,53.1648,18.4834
06,lubelskie,2021-10-28 10:31:00,149435,4778,70644,51.2494,23.1011
08,lubuskie,2021-10-28 10:31:00,75681,2070,43278,52.2275,15.2559
10,łódzkie,2021-10-28 10:31:00,186406,5251,96494,51.4635,19.1727
12,małopolskie,2021-10-28 10:31:00,229627,5970,117493,49.7225,20.2503
14,mazowieckie,2021-10-28 10:31:00,418251,9652,247285,51.8927,21.0022
16,opolskie,2021-10-28 10:31:00,71684,2091,33326,50.8004,17.938
18,podkarpackie,2021-10-28 10:31:00,132725,4555,68388,50.0575,22.0896
20,podlaskie,2021-10-28 10:31:00,80150,2261,39245,53.0697,22.9675
22,pomorskie,2021-10-28 10:31:00,197893,4534,108129,54.2944,18.1531
24,śląskie,2021-10-28 10:31:00,369025,9538,207768,50.5717,19.322
26,świętokrzyskie,2021-10-28 10:31:00,74918,2626,38553,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-28 10:31:00,125918,3068,65925,53.8671,20.7028
30,wielkopolskie,2021-10-28 10:31:00,291117,7457,151092,52.28,17.3523
32,zachodniopomorskie,2021-10-28 10:31:00,136376,2991,66291,53.4658,15.1823
,nieokreślono,2021-10-28 10:31:00,56053,76,1121451,52.0693,19.4803
