TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-02T10:30:00,89167,1995,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-02T10:30:00,86064,1551,,53.1648,18.4834
06,lubelskie,2021-01-02T10:30:00,66304,1819,,51.2494,23.1011
08,lubuskie,2021-01-02T10:30:00,31573,687,1,52.2275,15.2559
10,łódzkie,2021-01-02T10:30:00,86071,1905,,51.4635,19.1727
12,małopolskie,2021-01-02T10:30:00,109164,2683,,49.7225,20.2503
14,mazowieckie,2021-01-02T10:30:00,158976,3477,,51.8927,21.0022
16,opolskie,2021-01-02T10:30:00,36875,1057,,50.8004,17.938
18,podkarpackie,2021-01-02T10:30:00,59725,1854,,50.0575,22.0896
20,podlaskie,2021-01-02T10:30:00,34580,855,,53.0697,22.9675
22,pomorskie,2021-01-02T10:30:00,83235,1582,,54.2944,18.1531
24,śląskie,2021-01-02T10:30:00,156689,3441,,50.5717,19.322
26,świętokrzyskie,2021-01-02T10:30:00,35345,929,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-02T10:30:00,54354,1195,,53.8671,53.8671
30,wielkopolskie,2021-01-02T10:30:00,133197,2979,,52.28,17.3523
32,zachodniopomorskie,2021-01-02T10:30:00,63299,1044,,53.4658,15.1823
,nieokreślono,2021-01-02T10:00:00,28162,5,1055435,52.0693,19.4803
