TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-03T10:30:00,168799,3426,52546,51.134,16.8842
04,kujawsko-pomorskie,2021-04-03T10:30:00,157485,3608,52392,53.1648,18.4834
06,lubelskie,2021-04-03T10:30:00,106286,3498,28706,51.2494,23.1011
08,lubuskie,2021-04-03T10:30:00,63438,1505,24602,52.2275,15.2559
10,łódzkie,2021-04-03T10:30:00,146305,3702,41961,51.4635,19.1727
12,małopolskie,2021-04-03T10:30:00,184081,4095,50360,49.7225,20.2503
14,mazowieckie,2021-04-03T10:30:00,334856,7080,130637,51.8927,21.0022
16,opolskie,2021-04-03T10:30:00,57079,1573,13516,50.8004,17.938
18,podkarpackie,2021-04-03T10:30:00,110685,3263,37274,50.0575,22.0896
20,podlaskie,2021-04-03T10:30:00,61170,1705,20812,53.0697,22.9675
22,pomorskie,2021-04-03T10:30:00,168255,3455,65264,54.2944,18.1531
24,śląskie,2021-04-03T10:30:00,290945,6042,87657,50.5717,19.322
26,świętokrzyskie,2021-04-03T10:30:00,60091,1683,17046,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-03T10:30:00,110437,2480,44825,53.8671,20.7028
30,wielkopolskie,2021-04-03T10:30:00,236135,5344,68958,52.28,17.3523
32,zachodniopomorskie,2021-04-03T10:30:00,110321,2198,33076,53.4658,15.1823
,nieokreślono,2021-04-03T10:30:00,49216,80,1176362,52.0693,19.4803
