TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-18 10:30:00,216272,4969,125422,51.134,16.8842
04,kujawsko-pomorskie,2021-10-18 10:30:00,182677,4842,90786,53.1648,18.4834
06,lubelskie,2021-10-18 10:30:00,137517,4640,65085,51.2494,23.1011
08,lubuskie,2021-10-18 10:30:00,74913,2063,42943,52.2275,15.2559
10,łódzkie,2021-10-18 10:30:00,183495,5196,95223,51.4635,19.1727
12,małopolskie,2021-10-18 10:30:00,227034,5929,116215,49.7225,20.2503
14,mazowieckie,2021-10-18 10:30:00,406893,9550,242646,51.8927,21.0022
16,opolskie,2021-10-18 10:30:00,70867,2077,33022,50.8004,17.938
18,podkarpackie,2021-10-18 10:30:00,129905,4528,67308,50.0575,22.0896
20,podlaskie,2021-10-18 10:30:00,74746,2196,36819,53.0697,22.9675
22,pomorskie,2021-10-18 10:30:00,195373,4521,106998,54.2944,18.1531
24,śląskie,2021-10-18 10:30:00,366070,9487,206612,50.5717,19.322
26,świętokrzyskie,2021-10-18 10:30:00,73998,2604,38157,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-18 10:30:00,123859,3040,65166,53.8671,20.7028
30,wielkopolskie,2021-10-18 10:30:00,288655,7426,150061,52.28,17.3523
32,zachodniopomorskie,2021-10-18 10:30:00,133472,2970,64970,53.4658,15.1823
,nieokreślono,2021-10-18 10:30:00,55380,77,1130104,52.0693,19.4803
