TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-04T10:31:00,89528,1995,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-04T10:31:00,87221,1562,,53.1648,18.4834
06,lubelskie,2021-01-04T10:31:00,66653,1822,,51.2494,23.1011
08,lubuskie,2021-01-04T10:31:00,31838,688,1,52.2275,15.2559
10,łódzkie,2021-01-04T10:31:00,86650,1905,,51.4635,19.1727
12,małopolskie,2021-01-04T10:31:00,109558,2685,,49.7225,20.2503
14,mazowieckie,2021-01-04T10:31:00,160625,3480,,51.8927,21.0022
16,opolskie,2021-01-04T10:31:00,37059,1057,,50.8004,17.938
18,podkarpackie,2021-01-04T10:31:00,59959,1862,,50.0575,22.0896
20,podlaskie,2021-01-04T10:31:00,34831,858,,53.0697,22.9675
22,pomorskie,2021-01-04T10:31:00,84563,1588,,54.2944,18.1531
24,śląskie,2021-01-04T10:31:00,157259,3448,,50.5717,19.322
26,świętokrzyskie,2021-01-04T10:31:00,35481,930,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-04T10:31:00,54869,1208,,53.8671,53.8671
30,wielkopolskie,2021-01-04T10:31:00,134009,3017,,52.28,17.3523
32,zachodniopomorskie,2021-01-04T10:31:00,64253,1051,,53.4658,15.1823
,nieokreślono,2021-01-04T10:00:00,28591,5,1069553,52.0693,19.4803
