TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-17T10:30:00,129142,3007,25067,51.134,16.8842
04,kujawsko-pomorskie,2021-03-17T10:30:00,133472,3111,32148,53.1648,18.4834
06,lubelskie,2021-03-17T10:30:00,91463,3127,17500,51.2494,23.1011
08,lubuskie,2021-03-17T10:30:00,51601,1307,14036,52.2275,15.2559
10,łódzkie,2021-03-17T10:30:00,120305,3271,21823,51.4635,19.1727
12,małopolskie,2021-03-17T10:30:00,146286,3611,22222,49.7225,20.2503
14,mazowieckie,2021-03-17T10:30:00,263070,6224,69847,51.8927,21.0022
16,opolskie,2021-03-17T10:30:00,47666,1403,7112,50.8004,17.938
18,podkarpackie,2021-03-17T10:30:00,89600,2752,19066,50.0575,22.0896
20,podlaskie,2021-03-17T10:30:00,53511,1523,13586,53.0697,22.9675
22,pomorskie,2021-03-17T10:30:00,140667,3044,39735,54.2944,18.1531
24,śląskie,2021-03-17T10:30:00,220663,5168,38016,50.5717,19.322
26,świętokrzyskie,2021-03-17T10:30:00,47863,1432,7928,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-17T10:30:00,96417,2187,29191,53.8671,20.7028
30,wielkopolskie,2021-03-17T10:30:00,188450,4795,35661,52.28,17.3523
32,zachodniopomorskie,2021-03-17T10:30:00,94994,2002,21473,53.4658,15.1823
,nieokreślono,2021-03-17T10:30:00,41804,68,1178754,52.0693,19.4803
