TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-12 10:30:00,228852,5054,131463,51.134,16.8842
04,kujawsko-pomorskie,2021-11-12 10:30:00,192028,4945,95323,53.1648,18.4834
06,lubelskie,2021-11-12 10:30:00,171263,5201,89121,51.2494,23.1011
08,lubuskie,2021-11-12 10:30:00,78650,2078,44791,52.2275,15.2559
10,łódzkie,2021-11-12 10:30:00,197623,5377,102037,51.4635,19.1727
12,małopolskie,2021-11-12 10:30:00,240129,6080,122334,49.7225,20.2503
14,mazowieckie,2021-11-12 10:30:00,456928,9922,268462,51.8927,21.0022
16,opolskie,2021-11-12 10:30:00,74806,2130,34810,50.8004,17.938
18,podkarpackie,2021-11-12 10:30:00,140670,4655,73170,50.0575,22.0896
20,podlaskie,2021-11-12 10:30:00,90654,2414,47838,53.0697,22.9675
22,pomorskie,2021-11-12 10:30:00,207112,4568,112906,54.2944,18.1531
24,śląskie,2021-11-12 10:30:00,381819,9668,213232,50.5717,19.322
26,świętokrzyskie,2021-11-12 10:30:00,78040,2672,40204,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-12 10:30:00,132387,3130,69460,53.8671,20.7028
30,wielkopolskie,2021-11-12 10:30:00,301359,7535,155698,52.28,17.3523
32,zachodniopomorskie,2021-11-12 10:30:00,145445,3049,71418,53.4658,15.1823
,nieokreślono,2021-11-12 10:30:00,58004,77,1101912,52.0693,19.4803
