TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-20 10:30:00,213608,4940,123324,51.134,16.8842
04,kujawsko-pomorskie,2021-08-20 10:30:00,180878,4793,89335,53.1648,18.4834
06,lubelskie,2021-08-20 10:30:00,127320,4485,59318,51.2494,23.1011
08,lubuskie,2021-08-20 10:30:00,74132,2055,42330,52.2275,15.2559
10,łódzkie,2021-08-20 10:30:00,180445,5133,93030,51.4635,19.1727
12,małopolskie,2021-08-20 10:30:00,223386,5867,113257,49.7225,20.2503
14,mazowieckie,2021-08-20 10:30:00,397481,9462,236418,51.8927,21.0022
16,opolskie,2021-08-20 10:30:00,70085,2055,32424,50.8004,17.938
18,podkarpackie,2021-08-20 10:30:00,126884,4465,65072,50.0575,22.0896
20,podlaskie,2021-08-20 10:30:00,70203,2149,34210,53.0697,22.9675
22,pomorskie,2021-08-20 10:30:00,192687,4492,105023,54.2944,18.1531
24,śląskie,2021-08-20 10:30:00,363041,9433,204272,50.5717,19.322
26,świętokrzyskie,2021-08-20 10:30:00,73188,2578,37495,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-20 10:30:00,122106,3014,63935,53.8671,20.7028
30,wielkopolskie,2021-08-20 10:30:00,286087,7385,148232,52.28,17.3523
32,zachodniopomorskie,2021-08-20 10:30:00,130153,2936,62611,53.4658,15.1823
,nieokreślono,2021-08-20 10:30:00,54607,73,1145605,52.0693,19.4803
