TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-09 10:30:00,213970,4943,123608,51.134,16.8842
04,kujawsko-pomorskie,2021-09-09 10:30:00,181097,4798,89511,53.1648,18.4834
06,lubelskie,2021-09-09 10:30:00,127762,4493,59540,51.2494,23.1011
08,lubuskie,2021-09-09 10:30:00,74240,2059,42421,52.2275,15.2559
10,łódzkie,2021-09-09 10:30:00,180820,5143,93310,51.4635,19.1727
12,małopolskie,2021-09-09 10:30:00,224020,5873,113783,49.7225,20.2503
14,mazowieckie,2021-09-09 10:30:00,398295,9473,237148,51.8927,21.0022
16,opolskie,2021-09-09 10:30:00,70233,2056,32535,50.8004,17.938
18,podkarpackie,2021-09-09 10:30:00,127309,4469,65363,50.0575,22.0896
20,podlaskie,2021-09-09 10:30:00,70504,2152,34413,53.0697,22.9675
22,pomorskie,2021-09-09 10:30:00,193089,4498,105334,54.2944,18.1531
24,śląskie,2021-09-09 10:30:00,363527,9442,204698,50.5717,19.322
26,świętokrzyskie,2021-09-09 10:30:00,73316,2584,37646,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-09 10:30:00,122276,3020,64072,53.8671,20.7028
30,wielkopolskie,2021-09-09 10:30:00,286425,7388,148501,52.28,17.3523
32,zachodniopomorskie,2021-09-09 10:30:00,130524,2943,62839,53.4658,15.1823
,nieokreślono,2021-09-09 10:30:00,54706,75,1143054,52.0693,19.4803
