TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-15T10:30:00,210601,4634,116857,51.134,16.8842
04,kujawsko-pomorskie,2021-05-15T10:30:00,179339,4638,85874,53.1648,18.4834
06,lubelskie,2021-05-15T10:30:00,125137,4279,55275,51.2494,23.1011
08,lubuskie,2021-05-15T10:30:00,73501,1964,40883,52.2275,15.2559
10,łódzkie,2021-05-15T10:30:00,177860,4879,87142,51.4635,19.1727
12,małopolskie,2021-05-15T10:30:00,220518,5567,107704,49.7225,20.2503
14,mazowieckie,2021-05-15T10:30:00,393063,9071,227410,51.8927,21.0022
16,opolskie,2021-05-15T10:30:00,68986,1976,30120,50.8004,17.938
18,podkarpackie,2021-05-15T10:30:00,125796,4310,63311,50.0575,22.0896
20,podlaskie,2021-05-15T10:30:00,69122,2069,32394,53.0697,22.9675
22,pomorskie,2021-05-15T10:30:00,190790,4317,101043,54.2944,18.1531
24,śląskie,2021-05-15T10:30:00,359114,8780,195216,50.5717,19.322
26,świętokrzyskie,2021-05-15T10:30:00,72267,2359,35624,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-15T10:30:00,121153,2874,62041,53.8671,20.7028
30,wielkopolskie,2021-05-15T10:30:00,282464,7049,140877,52.28,17.3523
32,zachodniopomorskie,2021-05-15T10:30:00,128368,2775,58925,53.4658,15.1823
,nieokreślono,2021-05-15T10:30:00,53832,68,1154939,52.0693,19.4803
