TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-26 10:42:00,218103,4983,126200,51.134,16.8842
04,kujawsko-pomorskie,2021-10-26 10:42:00,184145,4854,91380,53.1648,18.4834
06,lubelskie,2021-10-26 10:42:00,146318,4727,69314,51.2494,23.1011
08,lubuskie,2021-10-26 10:42:00,75433,2070,43195,52.2275,15.2559
10,łódzkie,2021-10-26 10:42:00,185460,5229,96180,51.4635,19.1727
12,małopolskie,2021-10-26 10:42:00,228904,5958,117228,49.7225,20.2503
14,mazowieckie,2021-10-26 10:42:00,414891,9615,246159,51.8927,21.0022
16,opolskie,2021-10-26 10:42:00,71431,2090,33259,50.8004,17.938
18,podkarpackie,2021-10-26 10:42:00,131941,4547,68158,50.0575,22.0896
20,podlaskie,2021-10-26 10:42:00,78591,2241,38729,53.0697,22.9675
22,pomorskie,2021-10-26 10:42:00,197192,4526,107890,54.2944,18.1531
24,śląskie,2021-10-26 10:42:00,368041,9514,207498,50.5717,19.322
26,świętokrzyskie,2021-10-26 10:42:00,74658,2616,38441,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-26 10:42:00,125261,3058,65756,53.8671,20.7028
30,wielkopolskie,2021-10-26 10:42:00,290349,7450,150889,52.28,17.3523
32,zachodniopomorskie,2021-10-26 10:42:00,135596,2985,65978,53.4658,15.1823
,nieokreślono,2021-10-26 10:42:00,55829,77,1123864,52.0693,19.4803
