TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-13 10:30:00,215778,4963,125012,51.134,16.8842
04,kujawsko-pomorskie,2021-10-13 10:30:00,182242,4836,90454,53.1648,18.4834
06,lubelskie,2021-10-13 10:30:00,134602,4602,63167,51.2494,23.1011
08,lubuskie,2021-10-13 10:30:00,74758,2062,42804,52.2275,15.2559
10,łódzkie,2021-10-13 10:30:00,182818,5181,94736,51.4635,19.1727
12,małopolskie,2021-10-13 10:30:00,226379,5920,115713,49.7225,20.2503
14,mazowieckie,2021-10-13 10:30:00,404447,9532,240967,51.8927,21.0022
16,opolskie,2021-10-13 10:30:00,70709,2073,32921,50.8004,17.938
18,podkarpackie,2021-10-13 10:30:00,129289,4513,66829,50.0575,22.0896
20,podlaskie,2021-10-13 10:30:00,73384,2186,35826,53.0697,22.9675
22,pomorskie,2021-10-13 10:30:00,194806,4519,106536,54.2944,18.1531
24,śląskie,2021-10-13 10:30:00,365435,9480,206146,50.5717,19.322
26,świętokrzyskie,2021-10-13 10:30:00,73807,2602,38028,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-13 10:30:00,123512,3036,64860,53.8671,20.7028
30,wielkopolskie,2021-10-13 10:30:00,288090,7413,149698,52.28,17.3523
32,zachodniopomorskie,2021-10-13 10:30:00,132779,2963,64420,53.4658,15.1823
,nieokreślono,2021-10-13 10:30:00,55230,77,1132277,52.0693,19.4803
