TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-21 10:30:00,213617,4940,123342,51.134,16.8842
04,kujawsko-pomorskie,2021-08-21 10:30:00,180895,4793,89344,53.1648,18.4834
06,lubelskie,2021-08-21 10:30:00,127330,4485,59337,51.2494,23.1011
08,lubuskie,2021-08-21 10:30:00,74135,2055,42334,52.2275,15.2559
10,łódzkie,2021-08-21 10:30:00,180464,5133,93047,51.4635,19.1727
12,małopolskie,2021-08-21 10:30:00,223418,5867,113284,49.7225,20.2503
14,mazowieckie,2021-08-21 10:30:00,397508,9462,236457,51.8927,21.0022
16,opolskie,2021-08-21 10:30:00,70088,2055,32428,50.8004,17.938
18,podkarpackie,2021-08-21 10:30:00,126898,4465,65085,50.0575,22.0896
20,podlaskie,2021-08-21 10:30:00,70217,2149,34217,53.0697,22.9675
22,pomorskie,2021-08-21 10:30:00,192701,4492,105043,54.2944,18.1531
24,śląskie,2021-08-21 10:30:00,363057,9434,204287,50.5717,19.322
26,świętokrzyskie,2021-08-21 10:30:00,73195,2578,37501,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-21 10:30:00,122116,3014,63942,53.8671,20.7028
30,wielkopolskie,2021-08-21 10:30:00,286102,7385,148243,52.28,17.3523
32,zachodniopomorskie,2021-08-21 10:30:00,130160,2936,62626,53.4658,15.1823
,nieokreślono,2021-08-21 10:30:00,54612,73,1145501,52.0693,19.4803
