TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-14T10:31:00,94150,2182,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-14T10:31:00,95800,1884,,53.1648,18.4834
06,lubelskie,2021-01-14T10:31:00,70763,2062,,51.2494,23.1011
08,lubuskie,2021-01-14T10:31:00,34275,771,1,52.2275,15.2559
10,łódzkie,2021-01-14T10:31:00,92267,2274,,51.4635,19.1727
12,małopolskie,2021-01-14T10:31:00,113088,2832,,49.7225,20.2503
14,mazowieckie,2021-01-14T10:31:00,172080,3809,,51.8927,21.0022
16,opolskie,2021-01-14T10:31:00,38822,1121,,50.8004,17.938
18,podkarpackie,2021-01-14T10:31:00,63183,1994,,50.0575,22.0896
20,podlaskie,2021-01-14T10:31:00,37441,951,,53.0697,22.9675
22,pomorskie,2021-01-14T10:31:00,92921,1842,,54.2944,18.1531
24,śląskie,2021-01-14T10:31:00,164605,3716,,50.5717,19.322
26,świętokrzyskie,2021-01-14T10:31:00,36862,992,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-14T10:31:00,61199,1390,,53.8671,20.7028
30,wielkopolskie,2021-01-14T10:31:00,143940,3370,,52.28,17.3523
32,zachodniopomorskie,2021-01-14T10:31:00,71858,1256,,53.4658,15.1823
,nieokreślono,2021-01-14T10:00:00,31108,10,1155822,52.0693,19.4803
