TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-02 10:30:00,213774,4941,123500,51.134,16.8842
04,kujawsko-pomorskie,2021-09-02 10:30:00,180994,4795,89452,53.1648,18.4834
06,lubelskie,2021-09-02 10:30:00,127493,4489,59444,51.2494,23.1011
08,lubuskie,2021-09-02 10:30:00,74179,2057,42396,52.2275,15.2559
10,łódzkie,2021-09-02 10:30:00,180649,5139,93190,51.4635,19.1727
12,małopolskie,2021-09-02 10:30:00,223761,5871,113577,49.7225,20.2503
14,mazowieckie,2021-09-02 10:30:00,397960,9465,236835,51.8927,21.0022
16,opolskie,2021-09-02 10:30:00,70171,2056,32499,50.8004,17.938
18,podkarpackie,2021-09-02 10:30:00,127110,4467,65242,50.0575,22.0896
20,podlaskie,2021-09-02 10:30:00,70352,2150,34325,53.0697,22.9675
22,pomorskie,2021-09-02 10:30:00,192911,4497,105216,54.2944,18.1531
24,śląskie,2021-09-02 10:30:00,363328,9439,204543,50.5717,19.322
26,świętokrzyskie,2021-09-02 10:30:00,73276,2579,37579,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-02 10:30:00,122193,3019,64026,53.8671,20.7028
30,wielkopolskie,2021-09-02 10:30:00,286276,7388,148405,52.28,17.3523
32,zachodniopomorskie,2021-09-02 10:30:00,130335,2940,62726,53.4658,15.1823
,nieokreślono,2021-09-02 10:30:00,54650,75,1144222,52.0693,19.4803
