TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-22T10:30:00,211923,4742,119832,51.134,16.8842
04,kujawsko-pomorskie,2021-05-22T10:30:00,179997,4690,87512,53.1648,18.4834
06,lubelskie,2021-05-22T10:30:00,125907,4335,56904,51.2494,23.1011
08,lubuskie,2021-05-22T10:30:00,73765,2001,41574,52.2275,15.2559
10,łódzkie,2021-05-22T10:30:00,178940,4958,89700,51.4635,19.1727
12,małopolskie,2021-05-22T10:30:00,221594,5658,110023,49.7225,20.2503
14,mazowieckie,2021-05-22T10:30:00,394742,9195,231403,51.8927,21.0022
16,opolskie,2021-05-22T10:30:00,69448,1999,31152,50.8004,17.938
18,podkarpackie,2021-05-22T10:30:00,126123,4366,64049,50.0575,22.0896
20,podlaskie,2021-05-22T10:30:00,69516,2093,33054,53.0697,22.9675
22,pomorskie,2021-05-22T10:30:00,191650,4391,102878,54.2944,18.1531
24,śląskie,2021-05-22T10:30:00,360795,9072,199609,50.5717,19.322
26,świętokrzyskie,2021-05-22T10:30:00,72619,2443,36415,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-22T10:30:00,121491,2931,62884,53.8671,20.7028
30,wielkopolskie,2021-05-22T10:30:00,283998,7154,144286,52.28,17.3523
32,zachodniopomorskie,2021-05-22T10:30:00,129105,2831,60591,53.4658,15.1823
,nieokreślono,2021-05-22T10:30:00,54009,69,1152858,52.0693,19.4803
